cat1,cat2,cat3,contentsid,contenttype,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,sigungucode,tel,title,address,summary,accomcount,chkbabycarriage,chkcreditcard,chkpet,expguide,heritage1,heritage2,heritage3,infocenter,parking,restdate,usetime,like_count,review_count,tag
인문(문화/예술/역사),휴양 관광지,공원,3031541.0,12.0,http://tong.visitkorea.or.kr/cms/resource/37/3031537_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3031537_image3_1.jpg,Type3,126.2524363,33.21865437,서귀포시,,하모체육공원,제주특별자치도 서귀포시 대정읍 하모리 2139-3,"서귀포시 대정읍에 위치한 하모체육공원은 2008년에 준공되었고, 인라인스케이트장, 야외운동기구 시설, 농구장, 테니스장, 육상트랙, 지압보도가 있어 여러 운동을 한 곳에서 즐길 수 있을 뿐만 아니라 뜨거운 햇살을 피해 쉴 수 있는 나무 그늘과 아이들이 뛰어놀 수 있는 놀이터도 함께 갖추고 있다. 이곳은 야간조명이 설치되어 있어 야외무대도 이용 가능하여 서귀포관악단 읍면 순회 음악회, 공동체놀이 및 이벤트, 체험 등을 개최하는 장소로 이용되고 있다. 
제주에서 마늘 주산지로 유명한 서귀포 대정읍은  2013년부터 마농박람회가 매년 하모체육공원에서 개최되고 있어 지역문화 행사의 메카로 자리를 잡았다.
하모체육공원은 제주 올레 10코스와 올레 11코스의 분기점이기 때문에 체육공원 좌측의 사거리에는 제11코스 출발지임을 알리는 올레길 안내표지석이 있고, 그 좌측 옆으로 제주올레 안내소와 기념스탬프함이 있다.",,,,,,N,N,N,읍사무소 064-760-4016,있음 (약 소형 21대),연중무휴,상시,0.0,65.0,"['체험', '축제', '올레길']"
인문(문화/예술/역사),체험 관광지,농산어촌 체험,3037417.0,12.0,http://tong.visitkorea.or.kr/cms/resource/89/3037389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3037389_image3_1.jpg,Type3,126.4452558,33.460514,제주시,,미깡창고 감귤밭,제주특별자치도 제주시 애월읍 중산간서로 6710-1 ,"애월읍 광령리에 위치한 감성카페이다. 가게 외관은 귤 창고를 개조한 건물에 빈티지한 감성을 더한 모습이다. 가게 뒤편에 주차장이 있어 편리하다. 야외에 돌이 많고 위험해 케어키즈존을 강조하고 있다. 10원 중순쯤 귤 수확 철에는 감귤 따기 체험이 가능하므로 인스타그램을 참조해서 방문해 보는 것도 좋겠다. 
입구 길 양옆 억새길을 지나 테이블이 놓인 야외 정원에 들어오면 박공지붕의 카페건물이 눈에 들어온다. 카페 내부는 나무 천장이 드러나고 거친 시멘트벽이 우드톤의 가구들과 어우러져 편안하고 이국적인 느낌이다. 미깡창고에는 곳곳에 거울 셀카존을 마련하여 목가적인 분위기를 배경으로 제주도에서의 잊지 못할 인생샷을 남길 수 있다. 감성카페인 미깡창고에서 맛볼 수 있는 대표메뉴들은 모두 제주를 대표하는 단어들이다. 미깡주스, 돌담, 오름, 밭길 등이 그것이다.",,,,,"[감귤체험]<br>
- 운영시간 11:00~17:00 (입장마감 16:30)<br>
- 입장료 3,000원 (사진촬영만 가능, 시식&체험불가)<br>
- 입장+체험료 10,000원 (1통당 부과 최대 4~5Kg, 시식무제한) <br>
- 귤 수확시기에 따라 다르므로 문의요망",N,N,N,0507-1408-1506,있음(소형 5대 주차가능),매주 일요일,11:00~18:00 (주문마감 17:00),0.0,65.0,"['카페', '귤', '체험', '자연']"
인문(문화/예술/역사),체험 관광지,이색체험,3037483.0,12.0,http://tong.visitkorea.or.kr/cms/resource/81/3037481_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3037481_image3_1.jpg,Type3,126.2930694,33.44369124,제주시,,보통청춘기록실 청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,"보통청춘기록실은 제주시 한림읍 귀덕11길 1에 위치한 사진관이다. 이곳은 노란색 지붕과 문, 독특한 간판과 전구로 꾸며진 외관이 특징인 곳으로, 연예인 수지가 제주를 여행했을 때 방문한 곳으로 알려져 있다. 커플촬영, 우정촬영, 스냅촬영 등을 진행하고 있으며, 날씨 상황에 따라 실내, 실외 상관없이 원하는 곳에서 촬영이 가능하며, 촬영 장소는 스튜디오 안, 돌담 앞, 청춘사진관 앞, 바닷가 앞이며 이중 촬영장소를 선택하면 된다. 유쾌한 사진작가와 시간 가는 줄 모르게 즐겁게 촬영을 마치고, 인화까지 약 50분 정도 기다리면 제주도에서의 나만의 특별한 사진이 완성된다. 최종 인화본에는 나만의 글귀를 넣을 수 있으므로 미리 생각해 두고 가는 것도 좋겠다.",,,,,,N,N,N,0507-1301-6071,제주시 일주서로 5871-2앞 정자 옆 / 카페 콜라 뒤 공영주차장,매주 화요일,"[2월~10월]<br>
- 10:00~17:00 <br>
[11월~1월]<br>
- 10:00~16:00",0.0,88.0,"['체험', '바다', '카페']"
인문(문화/예술/역사),휴양 관광지,온천/욕장/스파,3037525.0,12.0,http://tong.visitkorea.or.kr/cms/resource/05/3037505_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3037505_image3_1.jpg,Type3,126.3542245,33.47659967,제주시,,애월테라피,제주특별자치도 제주시 애월읍 애월해안로 454-5 ,"애월테라피 타이는 제주도 애월읍 애월해안도로에 위치한 타이 마사지샵이다. 깔끔하고 럭셔리한 향기와 편안한 실내를 감상 하며 잠시 동남아로 공간 이동한 듯 한 기분을 만끽하며 마사지를 받을 수 있다. 1층 리빙룸에서 준비된 차를 마신 후 2층의 프라이빗한 3개의 룸(2인룸+3인룸+3인룸)으로 총 8개의 베드가 준비되어 있어 타인의 방해를 받지 않고 편안하게 마사지를 즐길 수 있다. 이곳에서는 70분, 100분, 130분의 타이 마사지 코스를 제공한다. 
타이 마사지는 전신 마사지로, 스트레칭과 압박을 통해 근육의 긴장을 풀어주고 혈액순환을 개선하는 효과가 있다. 손 맛이 예술인 전문 마사지사가 직접 마사지를 하며, 합리적인 가격에 퀄리티 있는 마사지를 받을 수 있다. 효도 패키지도 준비되어 있어 부모님을 모시고 가족 여행을 와서 마사지를 받아도 좋다.",,,,,,N,N,N,064-799-5775,있음(소형 10대 주차 가능),연중무휴,,0.0,23.0,"['힐링', '해안도로', '자연', '체험']"
인문(문화/예술/역사),체험 관광지,이색체험,3037550.0,12.0,http://tong.visitkorea.or.kr/cms/resource/34/3037534_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3037534_image3_1.jpg,Type3,126.5301004,33.49805564,제주시,,흑백컬러사진관,제주특별자치도 제주시 신성로13길 26 (이도이동) 2층,"제주 흑백칼라사진관은 제주시청 근처에 위치한 흑백사진 전문 사진관이다. 흑백사진 촬영, 현상, 인화 서비스를 제공하며, 다양한 테마와 서비스를 제공한다. 1인 셀프 촬영을 기본으로 진행하며, 15분 동안 자유롭게 촬영할 수 있다. 촬영 후에는 마음에 드는 사진을 선택하여 현상 및 인화할 수 있다. 흑백사진 외에도 증명사진, 여권사진 등 다양한 종류의 사진 촬영이 가능하다. 흑백사진 촬영 1회 30,000원 (인화 포함)이며 사진 컷을 고른 후 보정본 1컷과 스케치 영상(사진 찍는 모습을 동영상으로 담아낸 영상)이 무료이다. 사진을 찍으며 바로바로 모니터로 확인하며 표정이나 자세를 수정할 수 있어서 만족도 높은 결과물을 얻을 수 있어 연인이나 가족, 친구들과 함께 기억에 남는 테마사진 촬영이 가능하다. 흑백사진의 매력을 경험하고 싶은 사람들에게 추천하며 흑백 셀프 촬영은 예약제로 운영된다.",,,,,,N,N,N,0507-1441-0397,없음,매주 수요일,"[월요일~금요일]<br>
- 10:00~19:00<br>
[토요일 / 일요일]<br>
- 11:00~20:00<br>
* 휴게시간 14:00~15:00",0.0,0.0,"['체험', '카페']"
자연,자연 관광지,자연휴양림,3037574.0,12.0,http://tong.visitkorea.or.kr/cms/resource/73/3037573_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3037573_image3_1.jpg,Type3,126.5967572,33.43034197,제주시,,숫모르 편백숲길,제주특별자치도 제주시 516로 2596 (용강동) ,"한라생태숲의 자연을 온전히 느끼며 산책할 수 있는 한라산 둘레길 9구간 숲길이다. 숫모르란 [숯을 구웠던 등성이]란 뜻의 옛 지명으로 과거의 흔적을 찾아보기 어렵지만 옛 숯 굽는 사람들의 발자취를 따라 숲의 향기를 만끽할 수 있는 환상의 숲길이다. 숫모르 편백나무 숲길은 숫모르숲길과 절물휴양림 내 샛개오리오름의 편백나무림 구간의 특징으로 인해 붙여진 이름이며 총길이 6.6km이다. 
숫모르 편백나무 숲길은 화산토가 깔려 있으며, 편백나무들이 울창하게 자리를 지키고 있어서 가만히 있는 것만으로도 상쾌한 기분을 느낄 수 있다. 또한 숫모르 편백나무숲길의 일부 구간은 장생의 숲길과 겹쳐 있다.
한라생태숲의 숲해설은 인터넷으로 예약 가능하며 동절기에는 숲해설프로그램을 운영하지 않는다. 숲해설가를 통해서 코스별로 안내 및 해설을 들을 수 있으니 숫모르 편백나무 숲 길에 대해서 더 정확하게 알고 싶다면 숲해설프로그램을 신청해 보길 바란다.",,,,,"[숲해설 프로그램]<br>
- 운영기간 : 오전 10시 / 오후 2시 운영(동절기에는 운영하지 않음)<br>
- 신청방법 : 인터넷 선착순 예약<br>
- 운영방법 : 숲해설가를 통한 한라생태숲 코스별(시간별)로 안내 및 해설<br>
- ☏ 064-710-8690",N,N,N,"한라생태숲 064-710-8688<br>
제주관광정보센터 064-740-6000",있음(소형 150대 주차 가능),연중무휴,"[하절기(3월~10월)]<br>
- 09:00~18:00(입장마감 17:00) <br>
[동절기(11월~2월)]<br>
- 09:00~17:00(입장마감 16:00)",0.0,17.0,"['자연', '산책', '한라산', '휴양림', '산', '오름', '자연속휴식', '힐링']"
인문(문화/예술/역사),체험 관광지,농산어촌 체험,3037603.0,12.0,http://tong.visitkorea.or.kr/cms/resource/93/3037593_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3037593_image3_1.jpg,Type3,126.4298629,33.45479773,제주시,,맛동산 감귤체험농장,제주특별자치도 제주시 애월읍 광령2길 62-1 ,"애월읍에 위치한 맛동산 감귤체험농장은 2019년 농림축산식품부 지정 GAP(Good Agricultural Practices) 인증을 받은 농장으로, 안전하고 건강한 감귤을 재배하고 있다. 맛동산 감귤체험농장에서는 다양한 감귤 체험 프로그램과 직접 수확한 감귤로 감귤청을 만드는 체험을 진행한다. 9월부터 소진 시까지 농장에서 재배하는 풋귤, 하우스귤, 타이백귤, 사백향을 수확할 수 있다. 감귤수확체험은 시기별로 품종과 체험비가 다르니 사전에 전화로 문의하거나 네이버 예약사이트를 이용하기를 추천한다. 감귤따기체험을 예약한 인원만 입장가능 하며 만 36개월 미만 소아의 경우 부모와 동반 입장 가능하다. 
귤 수확방법도 어렵지 않고, 싱싱한 귤도 실컷 먹을 수 있어 가족단위 여행객이나 친구·연인 등 남녀노소 재미있게 즐길 수 있는 제주 체험이다. 따기 체험을 하면서 감귤을 먹는 것은 무제한이며 체험이 끝나고 수확한 귤 무게를 잰 후에 추가 요금이 발생할 수 있으니 체험 시 참조하면 된다. 
체험을 마무리한 후 농장에서 직접 만든 귤청으로 만든 귤차와 귤마들렌을 맛볼 수 있으며 농장에 조성된 포토존에서 귤밭을 배경으로 사진을 찍을 수도 있다.",,,,,"[청귤청만들기]<br>
- 8월~9월<br>
- 소요시간 : 1시간~1시간 30분<br>
- 체험료 : 20,000원<br>
- 문의전화 : 010-2696-8030",N,N,N,0507-1327-8030,농장 내 주차공간 / 농장 주변 도로변,매주 월요일,13:00~17:00,0.0,36.0,"['귤', '농촌체험', '체험', '자연', '디저트']"
인문(문화/예술/역사),체험 관광지,이색체험,3037772.0,12.0,http://tong.visitkorea.or.kr/cms/resource/56/3037756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3037756_image3_1.jpg,Type3,126.7838568,33.47079328,제주시,,소랑사진관,제주특별자치도 제주시 구좌읍 송당4길 10-2 ,"소랑사진관은 구좌읍에 있는 사진관으로 [소랑]이라는 단어는 제주 방언으로 사랑이라는 뜻을 가지고 있다. 전형적인 돌담이 예쁜 제주도 시골집을 개조해서 만든 사진관으로 제주 느낌이 물씬 풍기는 곳이다. 사진관 벽면에는 필름 카메라와 렌즈 등 여러 종류의 옛날 카메라들이 전시되어 있다. 
흑백이나 컬러 사진을 스튜디오에서 촬영할 수 있으며, 제주돌담이나 자연을 배경으로 한 인생샷을 찍을 수 있다. 커플, 친구, 가족, 반려견과 함께 하는 스냅촬영이 가능하며, 날씨 상황에 따라 실내와 실외에서 촬영이 가능하다. 촬영 전에 사진작가와 촬영 콘셉트 방향을 의논하고 결정하면 소랑사진관의 다양한 공간을 활용하여 촬영을 진행하면 된다. 촬영 전 미리 촬영 콘셉트와 구도, 포즈, 시선, 분위기 등을 구상해 오면 좀 더 원활한 촬영 작업이 될 수 있다. 현장에서 촬영, 보정, 인화까지 1시간 이내에 진행이 가능하다. 예약은 필수이며 온라인 예약사이트를 이용하면 된다.",,,,,,N,N,N,064-782-7951,있음(소형 10대 주차 가능),매주 수요일,10:00~19:00(마지막 예약 18:00),0.0,1.0,"['자연', '체험', '카페']"
자연,자연 관광지,자연상태 관광지,3037793.0,12.0,http://tong.visitkorea.or.kr/cms/resource/81/3037781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3037781_image3_1.jpg,Type3,126.2290651,33.39034336,제주시,,금능돌담해변길,제주특별자치도 제주시 한림읍 금능9길 24 ,"금능해변돌담길은 한림읍에 위치한 해안길로 탁 트인 바다와 돌담이 조화롭게 어우러진 [올레 14코스] 중 한 곳이다. 금능해수욕장에서 금능포구 쪽으로 해안을 따라 5분 정도 걸으면 돌담길을 만날 수 있다. 아기자기한 금능포구로 이어지는 길을 따라 걷다 보면 까만 현무암 돌담 위로 색색의 지붕들이 빼꼼히 머리를 내밀고 돌담 너머로 제주도의 푸른 바다가 펼쳐진다. 전형적인 제주의 모습을 간직한 금능포구와 돌담길 주변은 드라마 [우리들의 블루스] 촬영지로 정겨운 풍경과 드라마의 여운이 남아 사랑받고 있는 곳이다. 또한, 해안 절벽 아래로 펼쳐진 에메랄드빛 바다를 감상할 수 있어, 여유로운 산책을 즐기기 좋은 곳이다. 
금능포구에서는 비양도가 떠있는 바다 풍경을 조망할 수 있으며, 비양도와 어우러지는 제주 일몰 명소이기도 하다.",,,,,,N,N,N,제주관광정보센터 064-740-6000,금능해수욕장주차장 ,,,0.0,71.0,"['해수욕장', '자연', '해안도로', '바다', '산책', '일몰', '올레길']"
인문(문화/예술/역사),체험 관광지,이색체험,3037856.0,12.0,http://tong.visitkorea.or.kr/cms/resource/40/3037840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3037840_image3_1.jpg,Type3,126.3318489,33.46774197,제주시,,시와스튜디오,제주특별자치도 제주시 애월읍 애월해안로 177 시니물리조트빌 D동 1층,"시와스튜디오는 제주시 애월읍에 위치한 셀프사진관이다. 이곳은 제주 바다와 하늘을 배경으로 촬영하는 셀프사진관으로, 창문 밖의 야자수와 제주도의 푸른 오션 뷰를 배경으로 사진을 찍을 수 있어 시시각각 변하는 자연 그대로의 모습을 담기 좋다. 스튜디오에 들어가면 사진 찍는 방법에 대해 안내를 해주고 자리를 비켜주어서 편안하게 포즈와 표정을 연출하며 우리들만의 사진 촬영을 할 수 있어 재미있고 평범하지 않은 특별한 사진을 찍을 수 있다.
시와스튜디오에서는 촬영 배경으로 애월 바다를 이용하고 있어, 제주의 특성상 하루에도 몇 번씩 날씨가 바뀌기도 하고 바람도 많이 불어 변덕을 부리지만 걱정하지 않아도 된다. 비나 눈이 오거나, 날이 맑거나 흐리든지 기상과 상관없이 촬영 당일에 어울리는 조명으로 세팅하고 톤작업을 해주기 때문이다. 20분간 마음껏 촬영을 하고 원하는 사진을 선택하면 리터칭 후 액자 제작을 해주며 약 1시간가량이 소요된다.",,,,,,N,N,N,010-5015-0762,있음(소형 10대 주차 가능),연중무휴,09:00~18:00,0.0,20.0,"['바다', '자연', '카페']"
자연,자연 관광지,해수욕장,3038062.0,12.0,http://tong.visitkorea.or.kr/cms/resource/35/3038035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/3038035_image3_1.jpg,Type3,126.4550485,33.50250673,제주시,,제주이호랜드,제주특별자치도 제주시 이호일동 374-1,"제주이호랜드는 제주올레길17코스로 이호테우해변과 인접한, 야자나무가 아름다운 공원이다. 라벤더, 수국, 버베나, 코스모스 등 다양한 꽃들이 시기마다 피어나고 곧게 뻗은 야자수는 이국적인 풍경을 만들어낸다. 제주공항에서 아주 가까워서 낮게 나는 비행기와 함께 사진을 찍을 수 도 있고, 제주바다와 이호테우 말 등대를 배경으로 이국적인 풍경도 즐길 수 있는 공원이다.
이호랜드 옆에는 이호테우해변이 있어 바다에서 놀거나 해변 옆 깊은 소나무 숲길도 산책해 볼 수 있다.",,,,,,N,N,N,제주관광정보센터 064-740-6000,있음(소형 150대 / 대형 2대),,,0.0,0.0,"['해수욕장', '자연', '바다', '산책', '올레길']"
자연,자연 관광지,자연휴양림,3038479.0,12.0,http://tong.visitkorea.or.kr/cms/resource/60/3038460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3038460_image3_1.jpg,Type3,126.6303736,33.43976647,제주시,,장생의숲길,제주특별자치도 제주시 명림로 584 (봉개동) ,"제주 절물자연휴양림 안에 있는 장생의 숲길은 [제주시 숨은 비경 31]에서 선정된 곳 중 하나이다. 장생의 숲길은 흙 그대로의 길로 낙엽이 쌓여 폭신폭신하기까지 하다. 자연스러운 걸음은 흙으로 흡수되어 발목이나 무릎에 오는 충격이 약하다. 길에 있는 울퉁불퉁한 돌과 송이는 오히려 발을 자극하여 지압 효과까지 나서 기분도 좋아진다. 자연적인 오르막길과 내리막길이 형성되어 있고 길 양쪽으로 각종 식물들이 자라고 있어 기분도 좋으며 쉽게 지루해지지 않고 피곤함도 적다. 나무와 식물들의 신비로운 모습을 볼 수 있으며 여름에는 습도가 높아 다양한 버섯들과 초록색의 이끼들을 보며 걸을 수 있다. 
장생의 숲길은 오후 14시 이후에는 일몰시간으로 출입을 금하며, 흙길이 많기 때문에 비가 많이 내린 다음날에는 출입통제를 하는 경우도 있으니 미리 연락을 취해 알아보고 가는 것이 좋다.",,,,,,N,N,N,절물자연휴양림 064-728-1510,있음(소형 100대 / 대형 15대),연중무휴,09:00~14:00,0.0,225.0,"['자연속휴식', '힐링', '자연', '산책', '휴양림', '산']"
인문(문화/예술/역사),체험 관광지,이색거리,3056135.0,12.0,http://tong.visitkorea.or.kr/cms/resource/29/3056129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3056129_image3_1.jpg,Type1,126.5283308,33.5128262,제주시,,호떡골목,제주특별자치도 제주시 동문로 16 (일도일동) ,"1945년에 형성되어 제주에서 제일 크고 오래된 시장인 동문재래시장에는 그 세월만큼이나 오랜 시간 동안 자리를 지키고 있는 호떡 골목이 시장 안에 자리 잡고 있다. 제주 도민이라면 누구나 어린 시절 이곳에서 따뜻한 호떡을 먹은 추억 하나는 가지고 있을 것이다. 호떡 골목은 동문재래시장 1번 게이트 입구에서부터 왼쪽으로 길게 줄지어 가게들이 있어 쉽게 찾을 수 있다. 시장이 처음 생길 때부터 자리를 굳건하게 지키고 있는 가게부터, 빙떡, 쑥 호떡을 곁들여 파는 가게, 푸짐한 잡채가 한가득 들어간 잡채 호떡, 이색적인 다금바리 빵까지 조금씩 다른 콘셉트의 호떡으로 입맛 따라, 취향 따라 맛보는 것을 추천한다.",,,가능,,,N,N,N,064-740-6000(제주관광정보센터),동문공설시장 공영주차장,연중무휴,09:00~21:00(가게마다 다름),0.0,13.0,"['재래시장', '디저트', '맛집']"
인문(문화/예술/역사),체험 관광지,이색거리,3056151.0,12.0,http://tong.visitkorea.or.kr/cms/resource/70/3056070_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3056070_image3_1.jpg,Type3,126.6969266,33.41953366,제주시,,제동목장 입구,제주특별자치도 제주시 조천읍 교래7길 218 ,"제동목장은 한진그룹에서 운영하는 제주도 최대의 목장으로 한국마사회에서 운영하는 렛츠런팜 목장 인근에 자리 잡고 있다. 제동목장은 사유지이기 때문에 목장 출입은 불가능 하나, 최근 제동목장 진입도로가 제주도 결혼사진 촬영 명소로 널리 알려지면서 관광객들이 많이 찾는 인생사진 명당이 됐다. 제동목장 입구 약 150m에는 거대한 삼나무가 도로 양쪽으로 빽빽하게 있어 드라이브 코스로 제격이고, 이국적인 풍경을 연출한다. 특히, 비 오는 날에도 이곳만의 특별한 분위기에서 기억에 남는 사진을 찍을 수 있다. 제동목장 입구는 주차 공간이 없기 때문에 삼다수숲길 공영주차장에 주차하고 걸어서 이동하는 것을 권장한다.",,,,,,N,N,N,064-740-6000(제주관광정보센터),있음(삼다수숲길 공영주차장),,,0.0,0.0,"['자연', '산책']"
자연,자연 관광지,자연상태 관광지,3056205.0,12.0,http://tong.visitkorea.or.kr/cms/resource/63/3056163_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3056163_image3_1.jpg,Type3,126.6440809,33.55325413,제주시,,관곶,제주특별자치도 제주시 조천읍 조함해안로 217-1 ,"조천읍 신흥리에 있는 관곶은 일몰 명소로 알려진 관광지이다. 관곶은 제주에서 해남 땅끝마을과 가장 가까운(83km) 곳이며, 조천관 시대에 조천포구로 가는 길목에 있는 곶이라는 뜻으로 관곶이라고 불리고 있으며, 제주의 울돌목이라고 비유되는데 지나가는 배가 뒤집어질 정도로 파도가 거센 곳이다.
관곶에서는 바다로 지는 노을을 볼 수 있으며, 전망대, 정자, 주차장 등 편의시설도 잘 갖추어진 제주의 숨은 관광지이다. 주변에는 신흥해수욕장, 신흥바다낚시공원, 제주올레길 19코스가 있어 둘러볼 곳이 많다.",,,,,,N,N,N,064-740-6000(제주관광정보센터),있음(소형 약 10대),,,0.0,99.0,"['바다', '일몰', '해안도로', '올레길']"
인문(문화/예술/역사),체험 관광지,이색거리,3056279.0,12.0,http://tong.visitkorea.or.kr/cms/resource/54/3056254_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3056254_image3_1.jpg,Type3,126.4903041,33.48778392,제주시,,누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,"제주도에서 2010년 제주시 연동7길에 조성한 차 없는 거리이다. 조성 당시 이름은 로데오거리였다고 한다. 누웨마루거리라는 이름은 2017년 12월 명칭 공모를 통해 선정된 이름으로, 누웨는 누에의 제주도 방언이고 마루는 언덕을 가리키는 제주도 방언이다. 본래 누웨마루 거리가 조성된 제주시 연동 일대의 지형이 누에고치가 꿈틀대는 형상을 띠고 있어 지역의 인재를 배출하고 부자가 많이 나온다는 명당자리라 하여 붙여졌다.
2011년 중국의 바오젠 그룹이 우수직원 인센티브 여행지로 제주도를 선정하고, 그로 인해 바오젠 그룹 직원 약 1만1천 명이 제주를 방문하여 제주도 관광 산업이 활성화되자, 제주시에서 이를 기념하기 위해 거리 이름을 2011년 7월 5일부터 약 5년간 바오젠거리라고 부르기도 했다. 
누웨마루 거리에는 우리나라 유명 배우들의 핸드프린팅과 인물정보를 나열한 조형물이 있고, 쇼핑점, 음식점, 옷 가게 등이 많으며 지금까지도 중국인 관광객이 많이 찾고 있어 제주 속의 작은 중국이라는 별명도 있다.",,,,,,N,N,N,064-740-6000(제주관광정보센터),있음,,,0.0,776.0,"['쇼핑', '맛집', '역사']"
인문(문화/예술/역사),체험 관광지,농산어촌 체험,3056401.0,12.0,http://tong.visitkorea.or.kr/cms/resource/82/3056382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3056382_image3_1.jpg,Type3,126.8432808,33.53105702,제주시,,감수굴 밭담길,제주특별자치도 제주시 구좌읍 평대7길 34 ,"평대리 중동에 위치한 감수굴 밭담길은 고즈넉한 마을의 옛 정취 그대로의 풍경을 즐기며 산책하기 좋은 길이다. 평대리 중동마을회관에서 출발하며, 약 1.5km 코스로 30분 정도 소요된다. 밭담은 화산섬인 제주도에서 경작을 위해 밭을 개간하면서 흩어져 있는 돌들을 밭 옆에 쌓은 담으로, 밭담의 돌들이 얼기설기 물려있고, 틈새가 있어 태풍에도 무너지지 않으며, 바람으로부터 농작물을 보호하고, 가축의 침입을 예방하기 위하여 쌓았다. 
감수굴 밭담길에는 감수굴 우물이 있다. 우물의 물맛이 좋아 감수라 이름이 붙었다고 한다. 감수굴 밭담길은 제주 돌담과 농촌의 문화, 환경을 체험하고, 지역홍보 활성화를 위해 난미 밭담길, 진빌레 밭담길, 물메 밭담길, 어멍아방 밭담길 등과 함께 제주 8대 밭담길로 지정되어 있다.",,,,,,N,N,N,064-740-6000(제주관광정보센터),있음,,,0.0,2.0,"['자연', '산책', '농촌체험', '체험', '역사']"
인문(문화/예술/역사),체험 관광지,농산어촌 체험,3056448.0,12.0,http://tong.visitkorea.or.kr/cms/resource/21/3056421_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3056421_image3_1.jpg,Type3,126.2640724,33.42545114,제주시,,올레바당체험마을,제주특별자치도 제주시 한림읍 한림해안로 267-6 ,"올레바당체험마을은 한림읍 수원리 마을공동체에서 운영하는 마을기업이다. 관광객들에게 제주 바다의 아름다움을 알리고, 청정 제주 바다에서 누릴 수 있는 다양한 체험을 소개하기 위해 주민들의 뜻을 모아 운영되고 있다. 관광특화마을답게 제주 전통의 테우가두리낚시체험을 저렴한 가격으로 즐길 수 있다. 테우란 전통적인 뗏목 형태의 낚싯배이며 테우가두리낚시체험은 약 1시간 정도 소요된다. 올레바당체험마을 인근에는 협재해수욕장, 평수포구, 한림항 등의 관광지가 있어 같이 둘러보기 좋다.",,,가능,,"- 테우낚시체험(예약시 36개월 이상만) 12,000원<br>
- 낚시체험+해물칼국수2인+아이스바2개 39,000원<br>
- 낚시체험+해물라면2인+아이스바2개 39,000원",N,N,N,064-796-7222,있음(소형 15대),연중무휴,10:00~17:30(휴게시간 12:00~13:00),0.0,17.0,"['바다', '체험', '해수욕장', '자연', '해산물', '수산물', '올레길']"
인문(문화/예술/역사),체험 관광지,농산어촌 체험,3056519.0,12.0,http://tong.visitkorea.or.kr/cms/resource/69/3056469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3056469_image3_1.jpg,Type3,126.7060599,33.50541875,제주시,,귤의정원 바령,제주특별자치도 제주시 조천읍 선흘남3길 87 ,"귤의정원 바령은 환경을 살리는 친환경 유기농법으로 감귤을 키우는 체험농장이다. 약 50년 동안 2대째 감귤을 재배하고 있는 농장이며 화학비료와 농약을 전혀 쓰지 않고, 제주의 청정 바닷물과 미생물을 활용하여 싱그러운 자연의 맛을 담으려 정성껏 키우고 있다. 사시사철 아름다운 농장으로, 방문객들이 한가롭고 편안하게 쉬었다 갈 수 있으며 체험농장도 운영하고 있다. 귤밭피크닉, 풋귤(청귤)따기체험, 귤따기체험, 농장 둘러보기 등 다양한 체험이 있다.
주변에는 돌하르방 미술관, 함덕해수욕장, 제주올레길, 대명목장 등 관광지가 있다.",,,가능,,"- 유라실 생귤 따기 체험 : 9월~10월<br>
- 감귤따기 체험 : 11월~1월<br>
- 친환경 귤밭체험/귤밭피크닉 : 4월~5월<br>
- 풋귤따기 체험 : 8월~9월",N,N,N,0507-1386-8784,있음(소형 약 15대),"매주 수요일(4월, 5월, 8월, 9월 : 화~목)","10:00~17:30(입장마감 16:30)<br>
휴게시간 12:00~13:00",0.0,32.0,"['귤', '자연', '체험', '농촌체험', '자연속휴식', '힐링', '올레길']"
